,tower,orbit,scene,tile,time_UTC,product,variable,med3x3,vegetation,climate,MAT_C,MAP_mm,elevation,lat,lon
3310,US-Ha1,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,NDVI,0.8007029,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3311,US-Ha1,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,NDVI-UQ,0.0050468245,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3312,US-Ha1,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,albedo,0.09160012,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3313,US-Ha1,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,albedo-UQ,0.005094545,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3314,US-Ha2,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,NDVI,0.80582994,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3315,US-Ha2,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,NDVI-UQ,0.0050468245,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3316,US-Ha2,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,albedo,0.08379275,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3317,US-Ha2,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,albedo-UQ,0.005094545,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3318,US-xHA,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,NDVI,0.80532676,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3319,US-xHA,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,NDVI-UQ,0.0050468245,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3320,US-xHA,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,albedo,0.09570879,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3321,US-xHA,12838,9,18TYN,2020-10-10 00:00:00,L2T_STARS,albedo-UQ,0.005094545,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3322,US-Ha1,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI,0.77794224,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3323,US-Ha1,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI-UQ,0.009954275,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3324,US-Ha1,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo,0.10476773,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3325,US-Ha1,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo-UQ,0.010079966,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3326,US-Ha2,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI,0.78512603,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3327,US-Ha2,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI-UQ,0.009954275,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3328,US-Ha2,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo,0.09696063,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3329,US-Ha2,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo-UQ,0.010079966,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3330,US-xHA,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI,0.7825659,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3331,US-xHA,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI-UQ,0.009954275,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3332,US-xHA,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo,0.10887627,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3333,US-xHA,12853,10,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo-UQ,0.010079966,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3334,US-Ha1,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI,0.77794224,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3335,US-Ha1,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI-UQ,0.009954275,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3336,US-Ha1,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo,0.10476773,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3337,US-Ha1,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo-UQ,0.010079966,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3338,US-Ha2,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI,0.78512603,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3339,US-Ha2,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI-UQ,0.009954275,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3340,US-Ha2,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo,0.09696063,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3341,US-Ha2,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo-UQ,0.010079966,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3342,US-xHA,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI,0.7825659,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3343,US-xHA,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,NDVI-UQ,0.009954275,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3344,US-xHA,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo,0.108876266,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3345,US-xHA,12853,11,18TYN,2020-10-11 00:00:00,L2T_STARS,albedo-UQ,0.010079966,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3346,US-Ha1,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,NDVI,0.7638544,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3347,US-Ha1,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,NDVI-UQ,0.01975182,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3348,US-Ha1,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,albedo,0.12114293,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3349,US-Ha1,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,albedo-UQ,0.020035574,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3350,US-Ha2,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,NDVI,0.77103764,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3351,US-Ha2,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,NDVI-UQ,0.01975182,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3352,US-Ha2,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,albedo,0.11441328,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3353,US-Ha2,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,albedo-UQ,0.020035574,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3354,US-xHA,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,NDVI,0.76847774,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3355,US-xHA,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,NDVI-UQ,0.01975182,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3356,US-xHA,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,albedo,0.12632802,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3357,US-xHA,12880,8,18TYN,2020-10-13 00:00:00,L2T_STARS,albedo-UQ,0.020035574,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3358,US-Ha1,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,NDVI,0.77149206,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3359,US-Ha1,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,NDVI-UQ,0.014853659,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3360,US-Ha1,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,albedo,0.11609872,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3361,US-Ha1,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,albedo-UQ,0.015059215,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3362,US-Ha2,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,NDVI,0.78525513,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3363,US-Ha2,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,NDVI-UQ,0.014853659,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3364,US-Ha2,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,albedo,0.10905801,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3365,US-Ha2,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,albedo-UQ,0.015059215,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3366,US-xHA,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,NDVI,0.77101797,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3367,US-xHA,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,NDVI-UQ,0.014853659,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3368,US-xHA,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,albedo,0.121276125,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3369,US-xHA,12941,8,18TYN,2020-10-17 00:00:00,L2T_STARS,albedo-UQ,0.015059215,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3370,US-Ha1,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,NDVI,0.7166788,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3371,US-Ha1,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,NDVI-UQ,0.12761326,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3372,US-Ha1,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,albedo,0.12947999,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3373,US-Ha1,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,albedo-UQ,0.12942868,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3374,US-Ha2,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,NDVI,0.74930924,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3375,US-Ha2,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,NDVI-UQ,0.12761326,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3376,US-Ha2,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,albedo,0.12947999,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3377,US-Ha2,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,albedo-UQ,0.12942868,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3378,US-xHA,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,NDVI,0.7468895,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3379,US-xHA,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,NDVI-UQ,0.12761326,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3380,US-xHA,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,albedo,0.12947999,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3381,US-xHA,12987,6,18TYN,2020-10-20 00:00:00,L2T_STARS,albedo-UQ,0.12942868,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3382,US-Ha1,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,NDVI,0.7051033,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3383,US-Ha1,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,NDVI-UQ,0.1278215,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3384,US-Ha1,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,albedo,0.12304779,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3385,US-Ha1,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,albedo-UQ,0.1294911,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3386,US-Ha2,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,NDVI,0.73806614,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3387,US-Ha2,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,NDVI-UQ,0.1278215,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3388,US-Ha2,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,albedo,0.12304779,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3389,US-Ha2,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,albedo-UQ,0.1294911,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3390,US-xHA,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,NDVI,0.7344043,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3391,US-xHA,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,NDVI-UQ,0.1278215,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3392,US-xHA,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,albedo,0.12304779,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3393,US-xHA,13021,9,18TYN,2020-10-22 00:00:00,L2T_STARS,albedo-UQ,0.1294911,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3394,US-Ha1,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,NDVI,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3395,US-Ha1,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,NDVI-UQ,0.13,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3396,US-Ha1,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,albedo,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3397,US-Ha1,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,albedo-UQ,0.13,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3398,US-Ha2,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,NDVI,0.0,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3399,US-Ha2,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,NDVI-UQ,0.13,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3400,US-Ha2,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,albedo,0.0,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3401,US-Ha2,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,albedo-UQ,0.13,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3402,US-xHA,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,NDVI,0.0,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3403,US-xHA,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,NDVI-UQ,0.13,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3404,US-xHA,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,albedo,0.0,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3405,US-xHA,13082,9,18TYN,2020-10-26 00:00:00,L2T_STARS,albedo-UQ,0.13,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3406,US-Ha1,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,NDVI,0.63698,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3407,US-Ha1,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,NDVI-UQ,0.1274134,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3408,US-Ha1,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,albedo,0.110017605,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3409,US-Ha1,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,albedo-UQ,0.12938955,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3410,US-Ha2,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,NDVI,0.68145406,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3411,US-Ha2,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,NDVI-UQ,0.12744331,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3412,US-Ha2,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,albedo,0.110017605,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3413,US-Ha2,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,albedo-UQ,0.12938955,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3414,US-xHA,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,NDVI,0.6041426,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3415,US-xHA,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,NDVI-UQ,0.12744331,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3416,US-xHA,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,albedo,0.110017605,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3417,US-xHA,13204,9,18TYN,2020-11-03 00:00:00,L2T_STARS,albedo-UQ,0.12938955,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3418,US-Ha1,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,NDVI,0.6216738,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3419,US-Ha1,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,NDVI-UQ,0.1276471,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3420,US-Ha1,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,albedo,0.10673353,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3421,US-Ha1,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,albedo-UQ,0.12940216,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3422,US-Ha2,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,NDVI,0.6778266,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3423,US-Ha2,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,NDVI-UQ,0.12751114,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3424,US-Ha2,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,albedo,0.10673353,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3425,US-Ha2,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,albedo-UQ,0.12940216,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3426,US-xHA,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,NDVI,0.58268213,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3427,US-xHA,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,NDVI-UQ,0.12751544,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3428,US-xHA,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,albedo,0.10673353,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3429,US-xHA,13597,9,18TYN,2020-11-28 00:00:00,L2T_STARS,albedo-UQ,0.12940216,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3430,US-Ha1,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,NDVI,0.65675867,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3431,US-Ha1,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,NDVI-UQ,0.010099908,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3432,US-Ha1,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,albedo,0.02558176,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3433,US-Ha1,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,albedo-UQ,0.010099915,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3434,US-Ha2,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,NDVI,0.751387,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3435,US-Ha2,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,NDVI-UQ,0.010099903,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3436,US-Ha2,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,albedo,0.020050878,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3437,US-Ha2,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,albedo-UQ,0.010099915,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3438,US-xHA,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,NDVI,0.54144084,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3439,US-xHA,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,NDVI-UQ,0.010099903,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3440,US-xHA,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,albedo,0.033946123,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3441,US-xHA,13643,9,18TYN,2020-12-01 00:00:00,L2T_STARS,albedo-UQ,0.010099915,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3442,US-Ha1,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,NDVI,0.66000766,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3443,US-Ha1,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,NDVI-UQ,0.015099913,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3444,US-Ha1,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,albedo,0.050164998,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3445,US-Ha1,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,albedo-UQ,0.015099913,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3446,US-Ha2,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,NDVI,0.7362825,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3447,US-Ha2,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,NDVI-UQ,0.015099913,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3448,US-Ha2,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,albedo,0.04824636,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3449,US-Ha2,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,albedo-UQ,0.015099913,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3450,US-xHA,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,NDVI,0.53352284,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3451,US-xHA,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,NDVI-UQ,0.015099913,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3452,US-xHA,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,albedo,0.050164998,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3453,US-xHA,13719,9,18TYN,2020-12-06 00:00:00,L2T_STARS,albedo-UQ,0.015099913,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3454,US-Ha1,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,NDVI,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3455,US-Ha1,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,NDVI-UQ,0.13,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3456,US-Ha1,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,albedo,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3457,US-Ha1,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,albedo-UQ,0.13,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3458,US-Ha2,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,NDVI,0.0,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3459,US-Ha2,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,NDVI-UQ,0.13,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3460,US-Ha2,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,albedo,0.0,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3461,US-Ha2,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,albedo-UQ,0.13,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3462,US-xHA,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,NDVI,0.0,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3463,US-xHA,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,NDVI-UQ,0.13,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3464,US-xHA,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,albedo,0.0,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3465,US-xHA,13765,10,18TYN,2020-12-09 00:00:00,L2T_STARS,albedo-UQ,0.13,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3466,US-Ha1,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,NDVI,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3467,US-Ha1,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,NDVI-UQ,0.13,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3468,US-Ha1,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,albedo,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3469,US-Ha1,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,albedo-UQ,0.13,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3470,US-Ha2,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,NDVI,0.0,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3471,US-Ha2,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,NDVI-UQ,0.13,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3472,US-Ha2,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,albedo,0.0,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3473,US-Ha2,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,albedo-UQ,0.13,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
3474,US-xHA,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,NDVI,0.0,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3475,US-xHA,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,NDVI-UQ,0.13,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3476,US-xHA,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,albedo,0.0,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3477,US-xHA,13780,9,18TYN,2020-12-10 00:00:00,L2T_STARS,albedo-UQ,0.13,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
3478,US-Ha1,13814,9,18TYN,2020-12-12 00:00:00,L2T_STARS,NDVI,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
3479,US-Ha1,13814,9,18TYN,2020-12-12 00:00:00,L2T_STARS,NDVI-UQ,0.13,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
